鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
中正區,房地(土地+建物)+車位,臺北市中正區延平南路１５０號九樓之２,14.04,都市：其他:第四種商業區。,,,1100129,土地1建物1車位1,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1080723,173.4,0,0,0,無,有,47300000,314670,坡道平面,35.17,3800000,毛胚屋；,RPUNMLPKPHGGFBA87DA,89.72,8.82,0.0,有,
大安區,房地(土地+建物)+車位,臺北市大安區安和路二段８８號二十四樓,36.77,都市：其他:第三之一種住宅區。,,,1100811,土地2建物1車位1,二十四層，二十五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780810,379.90999999999997,6,5,4,有,有,109000000,305543,坡道平面,36.26,4000000,,RPUQMLNKPHGGFFA48EA,283.91,47.97,0.0,有,
萬華區,房地(土地+建物)+車位,臺北市萬華區環河南路二段１９號十二樓,8.55,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100811,土地2建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090807,110.27,2,2,1,有,無,19000000,193734,坡道機械,19.94,1500000,,RPQSMLKMQHGGFBA77DA,53.71,7.08,0.0,有,
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路１０３號九樓之１０,3.9,都市：其他:第四種商業區。,,,1100813,土地1建物1車位1,九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,85.91,1,1,1,有,有,12000000,139681,坡道平面,33.7,0,,RPXOMLTKQHGGFBA78DA,29.69,4.82,0.0,有,109.0
大安區,房地(土地+建物)+車位,臺北市大安區敦化南路一段１３８號十三樓之５,11.95,都市：其他:敦化南北路特定專用區(A區)(依都市計畫說明書圖規定辦理)(原屬第肆之壹種住宅區)。,,,1100707,土地2建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1090909,191.96,3,2,2,有,有,82000000,427172,坡道平面,32.28,0,,RPPNMLNLQHGGFFA77DA,95.16,11.62,0.0,有,
大安區,房地(土地+建物),臺北市大安區新生南路三段３６之１號九樓之２,9.53,都市：其他:第三種住宅區。,,,1100827,土地1建物1車位0,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770106,123.72999999999999,3,2,2,有,有,40000000,323285,,0.0,0,,RPVPMLOKRHGGFFA78EA,92.33,10.33,0.0,有,
萬華區,房地(土地+建物)+車位,臺北市萬華區桂林路１０９號十七樓,10.92,都市：其他:第四種商業區。,,,1100806,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008,187.44,3,2,2,有,有,30000000,160051,坡道平面,0.0,0,,RPTNMLPKRHGGFBA08EA,83.01,17.71,0.0,有,
文山區,房地(土地+建物),臺北市文山區仙岩路２２巷９號二樓之１,34.87,都市：其他:第三種住宅區。,,,1100820,土地1建物1車位0,二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840411,185.91,4,2,2,有,有,27000000,145232,,0.0,0,,RPVNMLQKRHGGFAA28EA,113.39,46.93,0.0,有,
內湖區,房地(土地+建物),臺北市內湖區星雲街１６８巷３５號十三樓之６,8.22,都市：其他:第三種住宅區。,,,1100812,土地1建物1車位0,十三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860124,48.4,1,1,1,有,有,10800000,223140,,0.0,0,陽台外推；夾層；其他增建；,RPSOMLOKRHGGFCA97DA,26.63,6.88,0.0,有,159.0
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路２６７號七樓之２,10.65,都市：其他:第六種新市政中心專用區,,,1100816,土地1建物1車位1,七層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,144.55,3,2,2,有,有,14380000,114687,坡道平面,34.86,1800000,陽台外推；,RPTQMLQKQHGGFCB48DA,64.38,13.57,0.0,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南路２８８號十四樓之５,27.17,都市：其他:第二種商業區,,,1100731,土地1建物1車位2,十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031125,318.99,4,2,3,有,有,28800000,90285,坡道平面,53.92,0,,RPWNMLTKQHGGFCB78DA,157.76,26.8,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路１３３號十一樓之１,9.84,都市：其他:第六種住宅區,,,1100815,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,119.78,2,2,1,有,有,11150000,93087,坡道平面,22.28,0,陽台外推；,RPQRMLPLQHGGFCB28DA,54.33,12.77,0.0,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區大英西一街１０５號十四樓之３,13.81,都市：其他:第二種住宅區,,,1100816,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850110,201.38,4,2,2,有,有,16000000,79452,坡道平面,0.0,0,,RPVPMLQLQHGGFCB68DA,115.74,19.77,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路２６７號九樓之７,10.21,都市：其他:第六種新市政中心專用區,,,1100816,土地1建物1車位1,九層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,141.98000000000002,3,2,2,有,有,14500000,102127,坡道平面,32.11,0,,RPTQMLKMQHGGFCB08DA,64.38,13.57,0.0,有,
北區,房地(土地+建物),臺中市北區忠太東路１１９號１１樓之２２,2.58,都市：其他:第三種住宅區。,,,1100812,土地1建物1車位0,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,30.169999999999998,1,1,1,有,有,1750000,58005,,0.0,0,,RPXPMLSJRHGGFBB98EA,16.04,3.04,0.0,有,31.0
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路２６９號二十六樓之３,10.65,都市：其他:第六種新市政中心專用區,,,1100803,土地1建物1車位1,二十六層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,144.76999999999998,3,2,2,有,有,14850000,121463,坡道平面,34.86,1500000,陽台外推；其他增建；,RPVOMLTJRHGGFCB88EA,64.42,13.57,0.0,有,32.0
西屯區,房地(土地+建物),臺中市西屯區文心路三段６號二十三樓之１９,5.55,都市：其他:第三種商業區,,,1100816,土地1建物1車位0,二十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,61.72,1,1,1,有,有,5800000,93973,,0.0,0,其他增建；,RPSRMLQKQHGGFCB48DA,38.36,3.47,0.0,有,
北區,房地(土地+建物),臺中市北區忠太東路１１９號３樓之１８,2.67,都市：其他:第三種住宅區。,,,1100823,土地1建物1車位0,三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,31.33,1,1,1,有,有,1660000,52984,,0.0,0,,RPUNMLQJRHGGFBB18DA,16.66,3.15,0.0,有,69.0
北區,房地(土地+建物)+車位,臺中市北區忠太東路１１８號１２樓之８,8.77,都市：其他:第三種住宅區。,,,1100731,土地1建物1車位1,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,103.00999999999999,3,2,1,有,有,6580000,63877,坡道機械,0.0,0,陽台外推；,RPVNMLTKQHGGFBB58DA,59.13,7.64,0.0,有,
北區,房地(土地+建物),臺中市北區中清路一段６５２號八樓之６,9.3,都市：其他:第二種住宅區,,,1100810,土地1建物1車位0,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880616,115.14,3,2,2,有,有,7350000,63835,,0.0,0,,RPOPMLNLQHGGFBB57DA,73.49,11.23,0.0,有,
南屯區,房地(土地+建物),臺中市南屯區向心路１０９號六樓之１５,3.57,都市：其他:第三種住宅區。,,,1100821,土地1建物1車位0,六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861216,47.230000000000004,1,1,1,有,有,3500000,74105,,0.0,0,夾層；,RPPNMLLLQHGGFCB37DA,28.13,3.85,0.0,有,
西屯區,房地(土地+建物),臺中市西屯區文心路二段５６６之１２號二十一樓之２,5.93,都市：其他:第三種住宅區。,,,1100818,土地1建物1車位0,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941110,87.71000000000001,2,2,1,有,有,8450000,96340,,0.0,0,陽台外推；,RPOOMLKLQHGGFCB27DA,50.62,8.98,0.0,有,91.0
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路１３１號四樓之６,6.56,都市：其他:第六種住宅區,,,1100808,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,78.72,2,2,2,有,有,7700000,97815,坡道機械,13.89,0,陽台外推；,RPUQMLQLQHGGFCB68DA,39.49,5.16,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路三段１６６之１００號十二樓之６,11.88,都市：其他:第六種住宅區,,,1100825,土地1建物1車位1,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031119,136.26,2,2,1,有,有,10820000,79407,坡道平面,39.74,0,,RPXOMLKKRHGGFCB18DA,55.71,8.14,0.0,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區向上路二段１６５號十八樓,24.86,都市：其他:第二種商業區,,,1100808,土地1建物1車位2,十八層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030729,293.22,3,2,2,有,有,36200000,132016,坡道平面,46.28,3600000,,RPVUMLLMQHGGFCB78DA,145.27,20.22,0.0,有,
南區,房地(土地+建物),臺中市南區南和路１７５－２號９樓之３,6.23,都市：其他:第三種住宅區。,,,1100824,土地1建物1車位0,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840315,92.92,2,2,2,有,有,5500000,59191,,0.0,0,,RPUNMLLJRHGGFAB57DA,57.54,12.76,0.0,有,
北屯區,房地(土地+建物),臺中市北屯區天津路四段３０９號１３樓之３,3.39,都市：其他:第一種商業區,,,1100813,土地1建物1車位0,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840626,52.739999999999995,1,1,1,有,有,2950000,55935,,0.0,0,,RPSNMLLJRHGGFBB47DA,32.25,2.0,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道四段１１８６號十樓之１,27.19,都市：其他:第三之一種住宅區,,,1100819,土地1建物1車位2,十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960817,473.44,4,2,3,有,有,37620000,79461,坡道平面,46.66,0,,RPQQMLRJRHGGFCB28DA,263.39,48.8,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區惠中路二段３３號十二樓之３,17.51,都市：其他:第四之一種商業區,,,1100821,土地1建物1車位2,十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980619,266.18,3,2,2,有,有,29500000,110827,坡道平面,44.9,0,,RPQRMLOLQHGGFCB18DA,133.98,21.83,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區惠中三街２３號十八樓之２,13.52,都市：其他:第六種新市政中心專用區,,,1100809,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960612,169.32999999999998,3,2,2,有,有,18500000,109254,坡道機械,11.53,0,,RPSNMLOKRHGGFCB97DA,93.11,12.42,0.0,有,163.0
西區,房地(土地+建物)+車位,臺中市西區館前路１８號２６樓,24.38,都市：其他:第三種住宅區。,,,1100503,土地1建物1車位2,二十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870120,448.77,4,2,3,有,有,30700000,68409,坡道平面,0.0,0,陽台外推；,RPXRMLOKNHGGFAB28DA,237.15,47.86,0.0,有,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區青海路５３號七樓,24.83,都市：其他:特定第五種住宅區,,,1100725,土地1建物1車位1,七層,024,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020619,242.26999999999998,4,2,2,有,有,19980000,82470,坡道平面,28.39,0,,RPWOMLPLQHGGFAE68DA,120.58,22.39,0.0,有,2.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕國街１３３號十樓,15.8,都市：其他:第五種住宅區,,,1100723,土地1建物1車位1,十層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940909,132.82,3,2,2,有,有,9300000,70020,坡道機械,14.54,0,,RPWNMLSJRHGGFAE78DA,72.08,11.17,0.0,有,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東六街８５號九樓,16.27,都市：其他:特定第五種住宅區,,,1100802,土地1建物1車位1,九層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930805,111.78,2,2,1,有,有,7450000,66649,坡道平面,22.96,0,,RPOOMLSJRHGGFAE08DA,51.84,10.72,0.0,有,3.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍勝路７８號七樓之１,9.22,都市：其他:第四種商業區,,,1100810,土地1建物1車位1,七層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941213,95.84,2,2,1,有,有,7300000,76169,坡道機械,6.01,0,,RPXPMLTJRHGGFAE56DA,56.93,6.13,0.0,有,4.0
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路２１６之１號十一樓之２,9.78,都市：其他:第四種商業區,,,1100702,土地1建物1車位1,十一層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901008,121.50999999999999,3,2,2,有,有,7800000,64192,坡道機械,14.05,0,,RPOQMLRJRHGGFAE18DA,69.06,11.07,0.0,有,5.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區仁義街２１號十樓之１,10.19,都市：其他:第四種商業區,,,1100722,土地1建物1車位1,十層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930303,104.13,2,1,1,有,有,7580000,67598,坡道機械,5.31,900000,陽台外推；,RPPPMLRJRHGGFBE28DA,56.72,11.5,0.0,有,
前鎮區,房地(土地+建物)+車位,高雄市前鎮區英明路５巷２５號十五樓,32.98,都市：其他:第四種住宅區,,,1100221,土地1建物1車位2,十五層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020918,262.44,3,2,2,有,有,18500000,70492,坡道平面,56.3,0,,RPQOMLSKQHGGFCE48DA,116.07,16.09,0.0,有,
前鎮區,房地(土地+建物)+車位,高雄市前鎮區民權二路２３０號八樓,10.04,都市：其他:第三種特定商業專用區,,,1100811,土地2建物1車位2,八層,027,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860527,210.82,3,2,2,有,有,9200000,43639,坡道機械,31.26,0,,RPWNMLMJRHGGFCE38DA,119.32,18.04,0.0,有,
前鎮區,房地(土地+建物),高雄市前鎮區武慶一路１６２號五樓,10.11,都市：其他:第三種特定商業專用區,,,1100822,土地2建物1車位0,五層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980722,85.17,2,2,1,有,有,5300000,62228,,0.0,0,,RPPOMLNJRHGGFCE87DA,52.17,5.77,0.0,有,
三民區,建物,高雄市三民區清華街２７號九樓之３,0.0,,,,1100719,土地0建物1車位0,九層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841219,169.1,3,2,2,有,有,5000000,29568,,0.0,0,地上權房屋；,RPROMLLKQHGGFDE97DA,108.48,10.98,0.0,有,11.0
三民區,房地(土地+建物)+車位,高雄市三民區天祥二路２８號十一樓之２,10.44,都市：其他:第五種住宅區,,,1100723,土地1建物1車位1,十一層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030831,113.73,2,2,1,有,有,7160000,62956,坡道平面,23.23,0,,RPXNMLRKQHGGFDE09DA,50.55,8.08,0.0,有,12.0
三民區,房地(土地+建物)+車位,高雄市三民區明仁路１６之８號十二樓之２,24.32,都市：其他:道路用地,,,1100626,土地3建物1車位1,十二層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831103,206.07,3,2,2,有,有,11500000,55806,坡道平面,0.0,0,,RPUNMLMJRHGGFDE28DA,110.81,19.6,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區民族一路５４３巷８號八樓之２,17.81,都市：其他:第五種住宅區,,,1100724,土地1建物1車位1,八層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031217,155.16,3,2,2,有,有,11500000,78607,坡道平面,25.4,1300000,含土地增值稅或其他稅費；含地政士服務費；其他；,RPSPMLRJRHGGFDE78DA,75.96,8.38,0.0,有,13.0
三民區,房地(土地+建物)+車位,高雄市三民區明賢街６５之１號十八樓,20.61,都市：其他:第四種住宅區,,,1100817,土地1建物1車位2,十八層,026,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870501,247.65,4,2,2,有,有,15000000,60569,坡道平面,47.74,0,,RPXNMLSJRHGGFDE56DA,131.07,15.77,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區鼎新路７６號四樓,22.54,都市：其他:第四種住宅區,,,1100812,土地1建物1車位1,四層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930804,166.09,4,2,2,有,有,8680000,52261,坡道平面,23.71,0,含傢俱,RPXOMLSJRHGGFDE66DA,89.59,10.22,0.0,有,
左營區,房地(土地+建物)+車位,高雄市左營區至聖路１８５號六樓,16.28,都市：其他:第二種特定商業專用區,,,1100804,土地1建物1車位1,六層,014,住宅大樓(11層含以上有電梯),住家用,見使用執照,0900920,134.07,3,2,2,有,有,9700000,72350,坡道平面,23.78,0,含傢俱設備費；,RPPNMLOJRHGGFEE08DA,65.98,11.88,0.0,有,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區裕昌街１５９號十三樓,13.23,都市：其他:第四種商業區,,,1100807,土地1建物1車位1,十三層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1030423,138.42000000000002,3,2,2,有,有,6980000,50426,坡道平面,18.99,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLSJRHGGFEE09DA,71.28,8.58,0.0,有,20.0
岡山區,房地(土地+建物)+車位,高雄市岡山區柳橋東路１７號十二樓之１,36.63,都市：其他:住宅區,,,1100718,土地1建物1車位1,十二層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950512,185.39,3,2,2,有,有,8200000,44231,坡道平面,0.0,0,,RPXNMLKLQHGGFFE68DA,102.99,13.49,0.0,有,21.0
鳳山區,房地(土地+建物),高雄市鳳山區正義街１６巷２號五樓,12.9,都市：其他:道路用地,,,1100822,土地2建物1車位0,五層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870520,113.1,3,2,2,有,有,5500000,48630,,0.0,0,,RPWOMLLJRHGGFGE78DA,68.84,12.41,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳東路６０５號六樓,24.73,都市：其他:第三之一種住宅區,,,1100818,土地1建物1車位1,六層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850110,211.71,5,2,2,有,有,8500000,40149,坡道平面,0.0,0,,RPSNMLNJRHGGFGE48DA,135.44,15.81,0.0,有,
鳳山區,房地(土地+建物),高雄市鳳山區凱旋路３０３號九樓,15.5,都市：其他:第三之一種住宅區,,,1100818,土地1建物1車位0,九層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811028,136.8,3,2,1,有,有,5380000,39327,,0.0,0,,RPOOMLRJRHGGFGE58DA,94.69,14.81,0.0,有,25.0
鳥松區,房地(土地+建物),高雄市鳥松區松埔北巷４之４１號十四樓之２,16.79,,鄉村區,乙種建築用地,1100808,土地2建物1車位0,十四層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840915,74.13,2,1,1,有,有,2050000,27654,,0.0,0,含傢俱設備費；,RPRPMLTJQHGGFIE66DA,50.79,5.84,0.0,有,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區河西一路１４４３號十一樓,16.24,都市：其他:特定第五種住宅區,,,1100731,土地1建物1車位1,十一層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960510,123.35,3,2,2,有,有,10560000,81321,坡道機械,8.25,1200000,,RPXOMLTJRHGGFAE56EA,66.35,11.98,0.0,有,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區中正一路１５２號六樓之３,6.45,都市：其他:第五種商業區,,,1100818,土地1建物1車位1,六層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921105,80.86,2,2,1,有,有,5560000,68761,升降機械,8.26,0,,RPPNMLTJRHGGFBE38EA,42.75,9.06,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區文衡路３８６號十一樓,17.46,都市：其他:第三之一種住宅區,,,1100811,土地1建物1車位1,十一層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830518,164.1,4,2,2,有,有,7520000,45826,坡道平面,0.0,0,,RPXOMLSJRHGGFGE07EA,95.0,15.19,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區文化西路１６０巷２６弄５號十二樓,18.52,都市：其他:第三之一種住宅區,,,1100820,土地1建物1車位1,十二層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821221,133.59,3,2,2,有,有,6800000,50902,坡道平面,0.0,0,,RPWNMLTJRHGGFGE96EA,81.25,10.9,0.0,有,
三民區,房地(土地+建物),高雄市三民區鼎華路２２８號十四樓,7.55,都市：其他:第三種商業區,,,1100810,土地1建物1車位0,十四層,025,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951207,86.09,3,1,1,有,有,4750000,55175,,0.0,0,陽台外推；,RPQOMLTJRHGGFDE78EA,47.11,10.91,0.0,有,
茄萣區,房地(土地+建物),高雄市茄萣區建中街６６號１０樓之３,9.0,都市：其他:住宅區,,,1100817,土地3建物1車位0,十層,017,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841230,100.03,2,2,1,有,有,2360000,23593,,0.0,0,,RPRNMLPLQHGGFJE98DA,69.25,10.89,0.0,有,41.0
左營區,房地(土地+建物)+車位,高雄市左營區新莊一路１９９號九樓之２,15.65,都市：其他:第五種住宅區,,,1100811,土地1建物1車位1,九層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940520,138.46,2,2,1,有,有,9000000,65001,坡道平面,17.93,0,,RPSOMLKKRHGGFEE18DA,73.93,8.71,0.0,有,51.0
楠梓區,房地(土地+建物),高雄市楠梓區德民路３５６巷６０弄２０號十三樓,14.84,都市：其他:第四種住宅區,,,1100901,土地1建物1車位0,十三層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820311,88.74,3,2,2,有,有,4700000,52964,,0.0,0,,RPPOMLKKRHGGFEE87DA,65.78,8.44,0.0,有,52.0
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路３６３號七樓之１,9.95,都市：其他:第五種商業區,,,1100807,土地1建物1車位1,七層,025,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021202,205.14,4,2,2,有,有,14980000,73023,坡道機械,10.55,0,含傢俱設備費；,RPROMLTJRHGGFEE88DA,115.73,11.19,0.0,有,53.0
左營區,房地(土地+建物),高雄市左營區重化街４９號四樓,12.86,都市：其他:第四種商業區,,,1100823,土地1建物1車位0,四層,014,住宅大樓(11層含以上有電梯),住家用,見使用執照,0890609,124.18,3,2,2,有,有,6500000,52343,,0.0,0,含傢俱設備費；,RPOPMLTJRHGGFEE68DA,79.87,7.32,0.0,有,
左營區,房地(土地+建物),高雄市左營區城峰路２號十二樓之２,8.58,都市：其他:第五種住宅區,,,1100823,土地1建物1車位0,十二層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970410,81.36,2,2,1,有,有,5200000,63913,,0.0,0,有裝潢,RPXNMLRJRHGGFEE56DA,51.58,4.29,0.0,有,56.0
三民區,房地(土地+建物)+車位,高雄市三民區明誠一路１７２號七樓,18.83,都市：其他:第四種住宅區,,,1100805,土地1建物1車位1,七層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880908,140.26,3,2,2,有,有,7660000,54613,坡道平面,27.46,0,,RPSNMLKKRHGGFDE97DA,73.69,10.79,0.0,有,61.0
三民區,房地(土地+建物),高雄市三民區明誠一路９０號十三樓之１,11.08,都市：其他:第四種住宅區,,,1100807,土地1建物1車位0,十三層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950303,85.73,2,2,1,有,有,5250000,61239,,0.0,0,,RPSNMLTJRHGGFDE78DA,54.25,4.09,0.0,有,
三民區,房地(土地+建物),高雄市三民區鼎昌街２６０號四樓之１,9.37,都市：其他:第四種商業區,,,1100721,土地1建物1車位0,四層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830908,122.08999999999999,3,2,2,有,有,5750000,47096,,0.0,0,,RPQOMLLLPHGGFDE87DA,86.17,11.43,0.0,有,
前鎮區,房地(土地+建物),高雄市前鎮區沱江街１５號１３樓,15.48,都市：其他:第三種特定商業專用區,,,1100712,土地2建物1車位0,十三層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780510,142.32,3,2,2,有,有,6600000,46374,,0.0,0,,RPTNMLLKRHGGFCE08DA,99.31,8.29,0.0,有,
前鎮區,房地(土地+建物)+車位,高雄市前鎮區三多三路９１號六樓,8.39,都市：其他:第五種商業區,,,1100813,土地1建物1車位1,六層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940504,104.87,2,2,1,有,有,7400000,70564,坡道平面,21.97,0,,RPRPMLSKQHGGFCE68DA,51.84,5.68,0.0,有,65.0
苓雅區,房地(土地+建物)+車位,高雄市苓雅區四維三路１７號十二樓,32.16,都市：其他:第五種住宅區,,,1100718,土地2建物1車位2,十二層,024,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981109,309.05,4,2,2,有,有,30000000,99687,坡道平面,44.22,3600000,,RPTOMLTJRHGGFBE78DA,161.36,21.13,0.0,有,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路１５號十四樓,24.48,都市：其他:第五種住宅區,,,1100807,土地1建物1車位2,十四層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051011,278.03000000000003,0,0,0,無,有,23990000,86286,坡道平面,39.9,0,毛胚屋；,RPPOMLRJRHGGFBE18DA,124.94,27.67,0.0,有,68.0
鹽埕區,房地(土地+建物),高雄市鹽埕區五福四路１６號三樓之２,11.41,都市：其他:第五種商業區,,,1100731,土地1建物1車位0,三層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870310,121.31,4,2,2,有,有,6500000,53582,,0.0,0,,RPTPMLRJRHGGFAE58DA,93.01,5.16,0.0,有,
